Внутренний идентификатор;Снимаем;Реестровый номер с площадки;Название;Дата публикации в системе;Дата окончания;Цена;Валюта;Заказчик;ИНН заказчика;Площадка;Ссылка на тендер;Регион;Документация
72059166184;0;SBR028-2211290030;Разработка конструкторской документации на сервер торговой марки СИТРОНИКС на базе процессора INTEL третьего поколения (GEN 3);29.11.2022 20:10;13.12.2022 17:00;-;RUB;"АО ""СИТРОНИКС"" 7735116621";7735116621;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1080102;город Москва;
72059943119;1;168416;"168416 Выбор единого поставщика для проведения исследования ""Трекинг здоровья бренда и имиджа операторов мобильной связи"" в 2023-2024 г. для операторов МегаФон, МТС и Билайн";30.11.2022 5:50;07.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55457;город Москва;
72060024716;1;168458;168458 168458 Уведомление о проведении запроса информации на поставку жестких дисков г. Улан-Удэ;30.11.2022 6:51;02.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55442;город Москва;
72060058666;0;167920-2;167920-2 Уведомление о проведении открытого запроса предложений на право заключения договора на выполнение комплекса работ по замене антенн на базовых станциях филиала ПАО МТС в Красноярском крае в рамках устранения интерференции (Торги №167920-2).;30.11.2022 7:12;07.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55472;город Москва;
72060787072;0;SBR028-2211300019;Разработка конструкторской документации на сервер на базе процессора INTEL второго поколения (GEN 2);30.11.2022 16:10;14.12.2022 15:00;-;RUB;"АО ""СИТРОНИКС"" 7735116621";7735116621;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1080902;город Москва;
72060787073;1;SBR028-2211300018;Проектирование сервера стандарта OCP v2.2 (дизайн Tioga Pass);30.11.2022 16:10;14.12.2022 15:00;-;RUB;"АО ""СИТРОНИКС"" 7735116621";7735116621;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1080875;город Москва;
72060939157;1;5259660-1;Поставка расходных материалов и ЗИП для компьютерного оборудования;30.11.2022 18:02;05.12.2022 17:00;-;RUB;"ООО ""ВТК-С""";2311113226;fabrikant.ru;https://fabrikant.ru/v2/trades/procedure/view/qlytEiprXxpQ4R3V40tOcw;-;http://www.tenderland.ru/getarch.php?id=72060939157&module=commerce
72060939158;1;5259659-1;Поставка расходных материалов и ЗИП для компьютерного оборудования;30.11.2022 18:02;05.12.2022 17:00;-;RUB;"ООО ""ВТК-С""";2311113226;fabrikant.ru;https://fabrikant.ru/v2/trades/procedure/view/oCW307mxqurUfe3wj9FW8w;-;http://www.tenderland.ru/getarch.php?id=72060939158&module=commerce
72060939159;1;5259657-1;Поставка расходных материалов и ЗИП для компьютерного оборудования;30.11.2022 18:02;05.12.2022 17:00;-;RUB;"ООО ""ВТК-С""";2311113226;fabrikant.ru;https://fabrikant.ru/v2/trades/procedure/view/_fY3yvw9QK4B6VmRRkjjNA;-;http://www.tenderland.ru/getarch.php?id=72060939159&module=commerce
72060939160;1;5259654-1;Поставка расходных материалов и ЗИП для компьютерного оборудования;30.11.2022 18:02;05.12.2022 17:00;-;RUB;"ООО ""ВТК-С""";2311113226;fabrikant.ru;https://fabrikant.ru/v2/trades/procedure/view/_QAXUeXfH7o1DM6aiAVH_w;-;http://www.tenderland.ru/getarch.php?id=72060939160&module=commerce
72061243325;0;168556;168556 168556 Уведомление о проведении запроса информации на Услуги по СМР и ПНР системы СТН Мурманская обл., г. Североморск;30.11.2022 21:50;02.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55517;город Москва;
72062154345;0;168560;168560 Техническое обслуживание узла учета тепловой энергии и водомера в АО пансионат Орбита;01.12.2022 8:49;02.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55522;город Москва;
72062318810;0;168474;168474 168474 Уведомление о проведении открытого запроса предложений на выполнение комплекса работ по модернизации низкотемпературного комплекта прецизионных кондиционеров автозала ТехЦентра в г. Красноярске (торги №168474);01.12.2022 10:49;14.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55528;город Москва;
72062328721;1;COM01122200013;COM01122200013 Реализация прицепа специальный для перевозки ДГУ, модели 87160D, выведенного из эксплуатации ПАО МГТС.;01.12.2022 11:01;21.12.2022 14:00;142 715,00;RUB;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ГОРОДСКАЯ ТЕЛЕФОННАЯ СЕТЬ"" 7710016640";7710016640;www.roseltorg.ru;https://www.roseltorg.ru/procedure/COM01122200013;город Москва;http://www.tenderland.ru/getarch.php?id=72062328721&module=commerce
72062436037;1;168417;168417 Уведомление о проведении открытого запроса предложений на поставку инсталляционных материалов для РРЛ (Торги № 168417).;01.12.2022 12:09;19.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55543;город Москва;
72062658509;0;168591;168591 168591 Уведомление о проведении запроса информации на услуги по подготовке текстовой части годового отчета для ПАО МТС;01.12.2022 14:49;06.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55564;город Москва;
72062857496;0;168172;168172 168172 Уведомление о проведении открытого запроса предложений по выбору поставщиков услуг технической поддержки оборудования фиксированной сети ГК МТС производства ZTE и Huawei на 2023 г.;01.12.2022 17:10;13.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55572;город Москва;
72062857497;1;168613;168613 168613 Уведомление о проведении запроса информации на поставку серверного оборудования г. Владивосток;01.12.2022 17:10;05.12.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/55575;город Москва;
72062943693;1;SBR028-2212010020;Приобретение неисключительных прав использования лицензии Kaspersky;01.12.2022 18:10;09.12.2022 11:00;-;RUB;"АО ""НСПК"" 7706812159";7706812159;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1082092;город Москва;
72062943694;0;SBR028-2212010019;Приобретение неисключительной лицензии на ПО «Security Vision: Центр интеллектуального мониторинга и управления информационной безопасностью»;01.12.2022 18:10;09.12.2022 11:00;-;RUB;"АО ""НСПК"" 7706812159";7706812159;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1082073;город Москва;
72063276563;0;SBR028-2212010029;Выбор поставщика на выполнение работ по разработке / доработке / модификации мобильных решений на ОС Android, iOS и C# (.Net) АО «НСПК»;01.12.2022 22:10;22.12.2022 16:00;-;RUB;"АО ""НСПК"" 7706812159";7706812159;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1082184;город Москва;
72063276565;0;SBR028-2212010027;ВТОРОЙ ТУР Открытого запроса цен по оформлению банкоматов и устройств самообслуживания ПАО «МТС Банк» фирменными наклейками.;01.12.2022 22:10;06.12.2022 17:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1082169;город Москва;
